uuid,user_id,title,description,poll_type,poll_category,created_at,updated_at
9c3c2db3-467e-48fd-9fc1-4a63803457ad,19144ccd-627d-4567-a9dd-21e9d7225c26,habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer,duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer,MULTIPLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
cee14305-0774-4aed-b680-578b558e16f1,5f9ab7f4-692c-4c05-ac0f-1cc366db684d,sit amet consectetuer adipiscing elit proin risus praesent lectus,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,MULTIPLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
095fb416-36ef-4ef7-8781-30b73de46033,41d04b29-1c1a-421a-a15b-67e7d365e75a,justo pellentesque viverra pede ac,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy,SINGLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
dd1ef814-97e1-4a82-8aca-46b3bfa23b29,75f8ef2e-bace-404b-85f8-6c675839c73c,mi in porttitor pede justo eu massa,sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu,MULTIPLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
ac21de42-16bf-4712-994b-aa7f7f03823b,b8dcceec-f07c-4ac8-a21d-805daf8cd0fa,adipiscing molestie hendrerit at vulputate vitae nisl,donec semper sapien a libero nam dui proin leo odio porttitor,MULTIPLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
a5d49d11-b428-4162-9332-5db96741991d,bce989b2-c7b1-4509-be4d-62bf4b5545ce,mauris sit amet eros suspendisse accumsan,proin eu mi nulla ac enim in tempor turpis nec euismod,SINGLE_CHOICE,COMMUNITY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
297957b2-439b-4856-9173-97c6c3f18373,b71575b4-85ca-4d0c-9cc2-73ffced53feb,odio odio elementum eu interdum,amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis,SINGLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
899cc352-5b5e-4934-a046-0ec677d568da,5b1acf8e-9b99-4599-8650-079a4acf88aa,faucibus accumsan odio curabitur convallis duis consequat dui,nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst,SINGLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
2c7e011f-a484-47df-afa8-e9d7bc25901d,9c12eedc-6064-47ca-88b0-f5045085d9af,maecenas pulvinar lobortis est phasellus sit amet erat nulla,vivamus in felis eu sapien cursus vestibulum proin eu mi nulla,MULTIPLE_CHOICE,COMMUNITY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
beb450b2-12c0-423a-a298-ce668dfb7ade,916235bd-4d2d-4177-83b7-8ca57962806d,vitae quam suspendisse potenti nullam porttitor lacus at turpis,egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero,SINGLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
eb194edd-30f7-4654-82ef-b9b000be67f7,943504d4-96b3-4463-9dd1-7572ae5a03d3,tortor duis mattis egestas metus,orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
6520f88e-abaf-4ea7-b81d-e931d688ec07,2465a641-f8d3-40b9-ada8-8cf4026ebc50,ut rhoncus aliquet pulvinar sed nisl,orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio,MULTIPLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
56e43ca6-d0ac-4763-92d8-990df5113866,14bf5edc-6f49-4a69-8030-12edc189cdfe,libero rutrum ac lobortis vel dapibus at diam nam,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,MULTIPLE_CHOICE,SPORTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
7f6ad365-2087-4623-8b04-62a9d0b32427,f7205eb7-f9a9-4bfd-84a4-26f9b4dec0ff,id consequat in consequat ut,ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
30d941c6-6828-487f-915e-df0e086ad943,83c81b03-f54a-4315-9a89-6804bf7e2eae,ac tellus semper interdum mauris ullamcorper purus sit,rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at,SINGLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
a8a841f7-4cda-4258-b9ff-b5eeb16e5695,69ca1cdf-3502-4316-89e2-430f2e2d948a,volutpat sapien arcu sed augue aliquam erat volutpat in congue,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
3ef8699a-33f7-465e-8152-a17d096213e5,f42971b0-2ace-414e-9c3a-66e9cdede950,ac lobortis vel dapibus at diam nam tristique tortor,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat,MULTIPLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
49c3c783-15b6-4725-9531-19c628b77cb1,8c5b84b2-9470-4091-8291-d0984749245f,tempor convallis nulla neque libero convallis eget,sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie,MULTIPLE_CHOICE,COMMUNITY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
f1ad7b13-8879-4a62-9f0a-9c76fb0ca424,10a986ac-bffd-4352-940b-9ab6db048f8c,pede libero quis orci nullam molestie nibh in lectus,fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu,MULTIPLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
ad24dd7f-c20f-4dd3-94db-8cd35b6c17e9,6879ad70-ed3e-4959-b097-d0beb70fa241,nunc donec quis orci eget orci vehicula condimentum curabitur,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque,MULTIPLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
73a078cb-38ce-493d-881e-1ee0887eb8c6,2de12f35-504c-4b40-a8ca-7e1b52a9e654,aliquam erat volutpat in congue,ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
19264806-169e-4e47-9efe-bcf61b425bdc,a0b15850-dba9-42ac-ba52-68ca1c1058ab,sed lacus morbi sem mauris laoreet ut,leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac,SINGLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
9e43b824-791f-453b-a91a-d551ff6bc45c,d401ffd4-a675-4a58-8477-1db3326233c5,orci pede venenatis non sodales sed tincidunt eu,ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst,SINGLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
44470468-9021-4a3b-a355-2a1383623636,6f8274f0-0b22-4fa3-83f9-106224b92c04,vulputate elementum nullam varius nulla facilisi cras,sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
a2571d96-39ad-4230-a95e-387968b2e178,c0a8ec8f-50c9-463a-a0a2-f0181782a34a,in tempor turpis nec euismod scelerisque,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
24527af6-76d7-455d-8ad0-6c6c03cf5d51,8b50459b-0eb0-4cc5-a96d-2ec241dc7492,quis tortor id nulla ultrices aliquet maecenas,erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin,SINGLE_CHOICE,COMMUNITY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
c8f55402-dc4a-4c5b-a7fc-d8deb195afa7,8153a850-659c-4b4f-8910-32ec0a011133,vitae quam suspendisse potenti nullam porttitor,fusce lacus purus aliquet at feugiat non pretium quis lectus,SINGLE_CHOICE,COMMUNITY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
1e284965-6625-4e20-bdd6-f73091b926a5,fa89eb1b-8c0d-4f03-aa41-2a0bd461a0a4,augue aliquam erat volutpat in congue etiam justo,sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu,SINGLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
ae4e5985-33da-4fb6-a075-d82331cc0f25,175aab36-cffc-42df-95a1-30c11476c4bd,accumsan tellus nisi eu orci mauris,semper est quam pharetra magna ac consequat metus sapien ut,MULTIPLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
b890cac0-0941-4e14-ade4-7ff0f22af9fd,a07e0b38-8e23-444d-9a41-51ccb0502123,in felis donec semper sapien a libero nam dui proin,vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet,SINGLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
caaa7a84-5df5-465e-a56d-65a13edd83a0,3762fac6-0231-482a-9f3a-8a099f68a28e,curae nulla dapibus dolor vel est donec odio justo sollicitudin,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede,MULTIPLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
e3caa4b9-6ef7-4608-9a88-ac86026f5472,2b8e942f-79fd-469d-9f88-37ceddb3ac11,odio odio elementum eu interdum eu tincidunt in leo maecenas,eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum,SINGLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
4697b27f-ab0c-4339-a309-b47985e74f17,3952a5a3-5109-4c0b-8dd8-e4e96c4598c7,fringilla rhoncus mauris enim leo rhoncus sed,ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi,MULTIPLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
004782b9-7eef-4ffa-8131-7e4b304d28b7,482de6f5-4ef1-41b2-9fe9-23b2b970bb7c,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque,SINGLE_CHOICE,COMMUNITY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
fe466a2b-84a9-42e3-b57d-af7d6f4f0a71,20b344f9-1a44-4ac1-86b5-de81076f9715,pede ac diam cras pellentesque volutpat dui,pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
2c49daa7-c7b1-44df-a610-50301e80371b,decf0b5b-56ea-43af-b0fb-7936df841815,amet turpis elementum ligula vehicula consequat,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa,MULTIPLE_CHOICE,SPORTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
1dc209b1-067f-45a4-b9fa-35227950b7eb,8ea975b7-b086-4b31-a589-8813abea7522,aliquam convallis nunc proin at,integer ac neque duis bibendum morbi non quam nec dui,SINGLE_CHOICE,COMMUNITY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
d64cf338-d702-4ac0-9097-388dda6b796c,dee8fcdb-e73a-422f-9b71-3b0dd04b6372,volutpat sapien arcu sed augue,mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
8cd50b8d-7c1a-4936-87b2-8a9212789f6a,1a1c69cf-16c0-4569-9151-f29559480c0b,vestibulum aliquet ultrices erat tortor sollicitudin,a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id,MULTIPLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
7eea949a-42bf-4128-ad0e-fd4d7e06be90,216c1c51-fd89-46cb-92b2-cdf848f5f057,habitasse platea dictumst aliquam augue quam sollicitudin,felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut,SINGLE_CHOICE,SPORTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
ade5c3f7-18b9-4219-aeb0-87c1c2043208,599f578d-39db-4be0-8558-f364f59d786a,amet nulla quisque arcu libero rutrum ac lobortis,nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque,SINGLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
e608e928-2327-447a-b291-1a49ddd84707,390e85f7-0b67-4bb5-962d-fc3a74f2a3e5,tortor duis mattis egestas metus aenean fermentum,mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla,SINGLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
d7c652de-d046-4a35-8719-67358bd06b8a,fc9fe43e-8624-4c23-8ba0-4c206612f84a,bibendum felis sed interdum venenatis,venenatis tristique fusce congue diam id ornare imperdiet sapien urna,MULTIPLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
2c9f2062-4a59-457a-a913-c2eacdb7f912,717dc85b-9da8-4e30-87c8-e4de264b9f20,vestibulum velit id pretium iaculis diam erat,erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
d7f383ed-6123-4d5c-af77-1b5fd7826ed3,7c7e7f29-831c-4ed6-afa3-3e883abbf249,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer,non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut,SINGLE_CHOICE,SPORTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
eaf3ac41-2803-4e7e-bdea-8217dea685f2,2f7854f4-f768-463e-9664-a4b62680d86d,at turpis a pede posuere nonummy integer non velit,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget,SINGLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
60cdb774-1778-4f5f-8ff5-636d36d0e89b,02423d4d-2fa4-4c9c-89a8-72bc133f911d,sed tincidunt eu felis fusce posuere felis sed lacus morbi,felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam,MULTIPLE_CHOICE,SPORTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
f972ff78-2b5a-42e8-9362-553f5ee3b814,feb89860-604e-4208-93e8-de732161665e,suspendisse potenti in eleifend quam a,purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus,SINGLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
93f6b10e-bb9d-42aa-aabc-d551cc526185,f570147b-bcbe-41ba-ba48-c106b2db0ee4,hac habitasse platea dictumst etiam faucibus cursus urna ut,eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque,MULTIPLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
a08af79a-2dae-4a30-a8da-4ad1a42c5c81,c37b332a-7979-4781-82cf-aba11269e8fc,eleifend pede libero quis orci nullam molestie,imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus,SINGLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
dfb1758d-4ab0-4d54-a9c5-f6d5a5470bf0,584deeaf-e757-46a8-8345-54cf4b04e2d5,in quam fringilla rhoncus mauris enim leo rhoncus sed,nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam,SINGLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
4ba8a1f6-4814-4fc3-af64-e78d2b860b5c,c3e7ec3f-2ed8-4839-8ca0-a2897deb1237,nunc vestibulum ante ipsum primis in faucibus,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue,SINGLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
42df50fb-8994-45b7-aca4-ca2d7d9c17a1,a1cd6543-efdd-45b7-8de0-bdf6b92b0ad6,quis augue luctus tincidunt nulla,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut,SINGLE_CHOICE,COMMUNITY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
446ef874-25cd-4aca-bf00-69057d452501,7645cea8-97a4-40f4-9e81-8d0425f274bf,quisque ut erat curabitur gravida nisi at nibh in hac,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer,SINGLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
16b8215c-73eb-432a-b3b1-5563fc3bc374,e8b1cbb2-54e6-48d5-a504-5ad249764968,sem praesent id massa id,vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus,MULTIPLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
b98d8d78-a7bc-472b-92f0-3c2c5bf118fc,da4ce4a2-8313-429c-8e4e-9a77f735d326,vitae consectetuer eget rutrum at lorem integer tincidunt ante vel,neque libero convallis eget eleifend luctus ultricies eu nibh quisque,SINGLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
f890bc5d-eb33-4401-a278-d14b7e6f1fc2,7ab3dc97-62db-4857-aa08-2313cf98654b,ac consequat metus sapien ut,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
019ad25e-3ee5-4ca2-a1f0-f00ad8813c89,f98c8fec-88a8-4e0c-b462-0a9add15390f,sapien sapien non mi integer ac neque duis,consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices,SINGLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
096ab24b-9f7f-4021-a557-733a269f6a2b,1dc23c42-35e9-4d97-bab7-0384c3ccf7b1,neque duis bibendum morbi non quam nec dui luctus rutrum,turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer,MULTIPLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
6359b718-e636-4a64-8bad-bf47765c08c0,847e6eda-638a-40fd-8849-900b4e15e6f0,tellus semper interdum mauris ullamcorper purus sit,pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue,MULTIPLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
a095a081-25be-4e12-b733-d3280c770e74,01c8208e-e69c-4091-8e03-4ba03144cdf7,augue vestibulum rutrum rutrum neque,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit,MULTIPLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
b03e2aca-7f87-4cd6-a5dc-b858512a80fb,ca61810f-6f58-4af9-9547-51f54ed5aa0a,praesent blandit nam nulla integer pede justo lacinia,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
8e197868-9b5a-4cfc-b4d8-4f4f24d14841,015f6242-e47b-4825-a4f8-2c5170ed00f8,amet turpis elementum ligula vehicula consequat morbi a,aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante,MULTIPLE_CHOICE,SPORTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
be6880bd-4694-4f3d-a2e7-219d00906f43,f49c9de6-1783-444b-bd1a-f900b531264a,tellus nulla ut erat id mauris vulputate elementum nullam,imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis,MULTIPLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
5faad991-5db9-4dd0-860a-1b7a7aa3ea3c,4106a398-620f-4155-b818-eb31e0ef42b9,ipsum integer a nibh in quis justo maecenas rhoncus aliquam,in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam,SINGLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
3dbba0db-65fe-45bc-b932-fd015afe26a4,a97459bb-d7ed-4ec3-ad1e-4a27c4b93115,dui vel nisl duis ac nibh,turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
296161ed-eaa9-4a92-992a-2e52cc538b4d,c3109c45-f247-4db9-830c-733763a6a14d,rhoncus mauris enim leo rhoncus sed,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue,SINGLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
abfb7807-a2e3-405f-b27e-a84a9234b26e,1a9d36f2-5fb7-44e5-b9e3-95e8ed9e6774,mi integer ac neque duis bibendum morbi non,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis,SINGLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
ac6648e6-0975-4c4c-bd50-75f368cda6be,29479d0b-4cfa-4cbf-9e6b-f70de2c94dc9,nisi venenatis tristique fusce congue diam id,ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer,MULTIPLE_CHOICE,SPORTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
d4185140-703a-46e1-a600-e1351e224bbb,f32843c4-10b3-407a-91bf-eb7141ca626c,rutrum nulla tellus in sagittis dui vel,hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris,MULTIPLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
6d86b8cc-8532-4e6c-a039-dfe2e34867e0,56cc9426-9ce7-42c1-a18d-bc36d2190507,porttitor lacus at turpis donec,orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est,MULTIPLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
97c5d7e9-3dfc-4d34-bee0-4905247bfbae,5d21a63d-9104-48be-90dc-2ce0c87167a7,tempus vivamus in felis eu sapien cursus,vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis,MULTIPLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
49de82a9-9a8e-4bb2-9e92-fd017a1d3d95,c0b32982-1430-49ad-b24e-5a47e2264a3f,rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel,vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus,MULTIPLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
11fe2e62-c902-4aef-b36b-0d9b53ca3358,dd10d5ab-4ae1-4a01-92e3-e2dd51d3440c,consequat lectus in est risus auctor sed tristique in,proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices,SINGLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
8df39aab-0716-4c1a-9671-1e35ae8a502d,37d46860-144d-4314-b47f-2f0add73eb80,condimentum id luctus nec molestie sed justo pellentesque,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien,MULTIPLE_CHOICE,SPORTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
63c40357-9ad1-4633-a5c0-ad232c2743b3,e169c613-e00a-4c22-b1e9-37a63fea931e,nec nisi volutpat eleifend donec ut dolor morbi,in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla,SINGLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
d43dedfd-5a68-48e1-bd1e-8f448df4a9a6,96ca18fe-34aa-4c0e-bed3-ee66987d35c9,velit donec diam neque vestibulum eget vulputate ut,ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc,MULTIPLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
